DATE,ASPROPYRGOS,GALATSI,KIOURKA,MENIDI,TOTAL CONSUMPTION,EVINOS,MARATHONAS,MORNOS,YLIKI,TOTAL m3,TEMP,HIGH,TIME,LOW,TIME,DAYS,DAYS,RAIN,SPEED,HIGH,TIME,DIR
21-05-18,"136,460","290,334","95,989","554,804","1,077,587","100,824,000","28,299,000","674,860,000","420,385,000","1,224,368,000",24.8,29.1,15:20,21.6,3:10,0.0,6.4,0.0,9.8,32.2,10:10,SSW
22-05-18,"141,120","320,253","100,554","587,574","1,149,501","101,162,000","28,343,000","674,176,000","419,975,000","1,223,656,000",24.9,29.6,16:40,20.7,4:50,0.0,6.6,0.0,4.2,27.4,18:30,S
23-05-18,"142,270","336,486","99,131","577,370","1,155,257","101,500,000","28,410,000","673,320,000","419,770,000","1,223,000,000",24.2,27.7,14:20,21.6,3:40,0.0,5.8,0.0,4.0,22.5,15:40,S
24-05-18,"139,070","334,583","90,699","550,286","1,114,638","101,839,000","28,432,000","672,465,000","419,360,000","1,222,096,000",22.2,25.8,14:20,19.7,5:40,0.0,3.9,14.6,1.8,19.3,13:10,NNE
25-05-18,"143,760","315,233","93,750","544,764","1,097,507","102,009,000","28,432,000","671,611,000","419,565,000","1,221,617,000",24.1,28.8,16:30,18.7,4:00,0.0,5.7,0.2,5.3,29.0,10:40,S
26-05-18,"138,880","315,654","98,096","545,320","1,097,950","102,179,000","28,454,000","670,757,000","419,360,000","1,220,750,000",25.2,28.1,18:20,22.2,5:40,0.0,6.8,0.0,10.5,45.1,13:10,S
27-05-18,"138,880","309,221","98,651","536,603","1,083,355","102,350,000","28,543,000","669,904,000","418,950,000","1,219,747,000",24.9,27.6,15:40,22.7,3:10,0.0,6.6,0.0,11.6,41.8,11:20,S
28-05-18,"143,000","304,440","100,683","548,134","1,096,257","102,520,000","28,588,000","669,052,000","418,540,000","1,218,700,000",24.8,28.7,15:20,21.5,5:40,0.0,6.5,0.0,9.5,38.6,11:10,SSW
29-05-18,"145,710","346,541","104,331","568,089","1,164,671","102,691,000","28,610,000","668,200,000","418,130,000","1,217,631,000",25.0,28.6,17:00,21.6,6:20,0.0,6.7,0.0,10.3,40.2,10:10,S
30-05-18,"144,980","321,539","101,487","579,824","1,147,830","102,862,000","28,588,000","667,349,000","417,720,000","1,216,519,000",25.4,29.0,15:10,21.4,5:40,0.0,7.1,0.0,8.5,35.4,10:40,S
31-05-18,"148,000","329,331","100,739","587,943","1,166,013","103,033,000","28,543,000","666,669,000","417,310,000","1,215,555,000",25.4,29.4,16:20,21.9,6:20,0.0,7.1,0.0,8.0,33.8,15:20,S
01-06-18,"146,580","297,670","115,735","584,046","1,144,031","101,670,000","28,521,000","667,690,000","417,105,000","1,214,986,000",26.7,32.3,16:20,19.3,6:20,0.0,8.3,0.0,5.3,33.8,18:50,S
02-06-18,"148,200","331,058","132,225","595,474","1,206,957","99,650,000","28,477,000","668,541,000","416,900,000","1,213,568,000",28.3,31.8,13:30,22.7,5:30,0.0,10.0,0.0,8.4,37.0,13:50,SSW
03-06-18,"145,990","332,032","132,675","586,694","1,197,391","97,659,000","28,454,000","669,563,000","416,490,000","1,212,166,000",26.3,29.9,13:10,22.6,6:30,0.0,7.9,0.0,2.9,27.4,15:40,NNE
04-06-18,"155,790","335,175","130,664","605,879","1,227,508","95,537,000","28,410,000","670,586,000","416,080,000","1,210,613,000",26.7,31.5,14:40,21.7,6:30,0.0,8.4,0.0,2.9,27.4,15:30,NNE
05-06-18,"157,720","285,423","131,088","611,333","1,185,564","93,472,000","28,410,000","671,440,000","415,670,000","1,208,992,000",27.9,32.5,15:10,22.7,6:30,0.0,9.6,0.0,3.1,27.4,16:00,NNE
06-06-18,"152,750","325,180","134,470","604,470","1,216,870","91,609,000","28,366,000","672,294,000","415,055,000","1,207,324,000",28.2,32.1,16:20,23.1,6:10,0.0,9.9,0.0,2.7,22.5,15:00,NNE
07-06-18,"154,470","365,388","134,240","590,864","1,244,962","89,442,000","28,299,000","673,320,000","414,850,000","1,205,911,000",27.9,32.2,15:40,24.1,4:50,0.0,9.6,0.0,2.7,22.5,15:10,NNE
08-06-18,"152,980","323,015","137,487","597,050","1,210,532","87,313,000","28,144,000","674,176,000","414,440,000","1,204,073,000",27.6,31.5,11:40,24.3,6:40,0.0,9.3,0.0,2.3,24.1,12:30,SW
09-06-18,"150,980","345,330","146,190","593,730","1,236,230","85,220,000","27,880,000","675,203,000","414,030,000","1,202,333,000",27.6,31.5,19:00,23.2,6:40,0.0,9.3,0.0,3.5,27.4,17:40,SSW
10-06-18,"147,240","327,885","139,824","549,932","1,164,881","83,321,000","27,705,000","676,232,000","413,415,000","1,200,673,000",27.1,32.5,13:20,23.9,19:00,0.0,8.8,2.6,3.2,22.5,15:50,W
11-06-18,"146,140","318,558","122,535","553,048","1,140,281","81,144,000","27,442,000","677,434,000","412,390,000","1,198,410,000",27.6,32.2,14:00,23.8,5:10,0.0,9.3,0.0,5.1,32.2,19:10,NNE
12-06-18,"149,940","335,333","129,628","597,742","1,212,643","79,310,000","27,269,000","678,465,000","411,570,000","1,196,614,000",29.1,33.9,15:30,24.8,6:10,0.0,10.8,0.0,5.1,30.6,12:30,NE
13-06-18,"149,950","328,729","140,775","600,788","1,220,242","77,656,000","27,095,000","679,497,000","410,750,000","1,194,998,000",28.2,32.8,14:10,23.8,6:40,0.0,9.8,0.0,3.2,25.7,18:00,SW
14-06-18,"150,120","348,859","141,027","597,034","1,237,040","75,732,000","26,901,000","680,358,000","410,135,000","1,193,126,000",28.4,32.1,13:50,24.9,6:20,0.0,10.1,0.0,3.5,24.1,14:30,SSW
15-06-18,"150,070","333,856","138,762","578,544","1,201,232","73,697,000","26,664,000","681,047,000","409,315,000","1,190,723,000",26.1,29.2,14:30,23.7,4:40,0.0,7.8,0.0,6.0,33.8,17:40,SSW
16-06-18,"139,220","326,339","104,945","528,475","1,098,979","71,701,000","26,966,000","682,082,000","408,501,000","1,189,250,000",23.7,26.3,16:10,21.9,14:50,0.0,5.4,7.0,2.4,22.5,14:40,NNE
17-06-18,"133,410","315,070","100,295","494,814","1,043,589","71,842,000","26,643,000","681,392,000","408,302,000","1,188,179,000",22.8,27.7,13:50,20.3,17:10,0.0,4.5,4.6,1.4,27.4,14:40,NNE
18-06-18,"133,870","294,155","96,252","537,425","1,061,702","71,984,000","26,729,000","680,531,000","408,302,000","1,187,546,000",23.1,28.1,13:30,19.9,5:30,0.0,4.8,9.0,1.6,22.5,14:30,SSW
19-06-18,"138,060","316,997","95,245","543,802","1,094,104","72,125,000","26,793,000","679,669,000","408,103,000","1,186,690,000",25.6,29.7,15:40,20.3,6:30,0.0,7.3,0.0,6.4,35.4,13:40,NNE
20-06-18,"139,080","352,882","107,144","573,038","1,172,144","72,125,000","26,729,000","678,637,000","407,705,000","1,185,196,000",27.4,30.7,15:10,24.3,5:50,0.0,9.1,0.0,7.7,41.8,13:30,NNE
21-06-18,"141,800","312,699","112,544","573,626","1,140,669","72,267,000","26,643,000","677,606,000","407,307,000","1,183,823,000",26.9,30.8,15:40,23.0,4:50,0.0,8.6,0.0,3.2,27.4,11:20,SSW
22-06-18,"140,760","328,928","119,224","574,230","1,163,142","72,267,000","26,622,000","676,575,000","406,312,000","1,181,776,000",26.7,31.2,14:20,22.2,5:50,0.0,8.3,0.0,3.7,27.4,16:40,SSW
23-06-18,"137,890","341,095","132,105","554,722","1,165,812","72,409,000","26,664,000","675,546,000","405,715,000","1,180,334,000",26.2,31.8,13:00,21.2,21:50,0.0,7.9,11.8,3.4,30.6,14:50,W
24-06-18,"130,850","299,880","116,461","496,411","1,043,602","72,552,000","26,664,000","674,689,000","405,118,000","1,179,023,000",24.1,27.9,14:10,21.3,6:10,0.0,5.7,0.2,6.0,33.8,11:10,NE
25-06-18,"135,300","306,632","112,433","523,662","1,078,027","72,694,000","26,707,000","674,176,000","404,322,000","1,177,899,000",24.3,28.7,15:30,20.7,6:20,0.0,5.9,0.0,8.4,37.0,13:30,NE
26-06-18,"132,020","322,409","97,074","500,002","1,051,505","73,123,000","26,707,000","672,465,000","403,526,000","1,175,821,000",23.3,25.5,12:50,20.9,10:00,0.0,5.0,7.6,7.7,35.4,0:50,NE
27-06-18,"131,920","296,939","87,008","498,804","1,014,671","73,697,000","26,922,000","673,491,000","403,128,000","1,177,238,000",22.7,25.9,13:30,19.9,17:10,0.0,4.3,14.4,6.6,38.6,13:00,SSW
28-06-18,"134,720","303,632","103,392","515,512","1,057,256","74,709,000","27,138,000","673,491,000","402,929,000","1,178,267,000",23.4,27.0,15:50,20.2,6:00,0.0,5.1,0.0,4.8,29.0,19:10,W
29-06-18,"133,960","325,016","113,124","522,372","1,094,472","75,292,000","27,182,000","672,978,000","403,526,000","1,178,978,000",25.3,29.3,16:20,20.7,5:50,0.0,6.9,0.0,6.3,38.6,15:20,W
30-06-18,"135,880","314,679","126,588","529,304","1,106,451","75,585,000","27,399,000","672,123,000","403,725,000","1,178,832,000",25.7,30.6,14:40,21.2,4:20,0.0,7.4,0.0,3.9,29.0,17:10,SSW
01-07-18,"134,380","315,048","131,770","530,866","1,112,064","75,878,000","27,442,000","671,269,000","403,327,000","1,177,916,000",27.3,32.1,13:50,22.6,6:10,0.0,8.9,0.0,3.1,24.1,14:40,SSW
02-07-18,"140,410","308,496","131,877","564,026","1,144,809","76,173,000","27,530,000","670,416,000","403,128,000","1,177,247,000",28.4,33.0,15:30,23.7,6:10,0.0,10.1,0.0,2.9,20.9,12:40,SSW
03-07-18,"143,200","347,657","134,483","570,742","1,196,082","76,468,000","27,573,000","669,392,000","402,730,000","1,176,163,000",29.4,34.8,16:20,24.1,6:30,0.0,11.1,0.0,2.6,17.7,13:50,SSW
04-07-18,"146,370","313,125","133,281","583,776","1,176,552","76,615,000","27,442,000","668,541,000","402,332,000","1,174,930,000",30.9,35.5,15:40,26.3,4:40,0.0,12.6,0.0,3.4,19.3,14:40,SSW
05-07-18,"146,100","330,288","141,007","584,104","1,201,499","76,763,000","27,573,000","667,520,000","401,934,000","1,173,790,000",30.6,35.3,17:40,25.7,5:40,0.0,12.2,0.0,2.9,24.1,14:40,W
06-07-18,"145,000","331,617","144,235","591,878","1,212,730","76,763,000","27,573,000","666,329,000","401,536,000","1,172,201,000",30.0,33.7,14:20,26.9,3:40,0.0,11.7,0.0,3.5,22.5,15:20,SSW
07-07-18,"146,010","323,328","148,587","580,329","1,198,254","76,912,000","27,552,000","665,140,000","401,138,000","1,170,742,000",29.9,33.7,14:20,26.6,6:50,0.0,11.6,0.0,3.9,29.0,23:50,SSW
08-07-18,"140,170","318,516","133,902","525,270","1,117,858","77,060,000","27,573,000","664,122,000","400,740,000","1,169,495,000",27.3,32.4,14:30,21.4,20:30,0.0,9.0,32.4,4.3,32.2,15:20,NNE
09-07-18,"137,990","285,322","107,195","513,952","1,044,459","77,357,000","27,617,000","662,935,000","400,342,000","1,168,251,000",26.1,30.8,16:10,21.4,6:30,0.0,7.8,0.0,3.5,32.2,18:10,SSW
10-07-18,"139,840","330,674","103,915","534,630","1,109,059","77,506,000","27,661,000","662,088,000","399,546,000","1,166,801,000",26.8,30.8,15:50,23.8,6:40,0.0,8.4,0.0,4.0,24.1,16:50,SSW
11-07-18,"140,590","327,087","114,586","543,978","1,126,241","77,656,000","27,705,000","661,241,000","399,546,000","1,166,148,000",27.8,32.2,16:10,23.7,6:30,0.0,9.4,0.0,3.2,20.9,13:30,SW
12-07-18,"142,090","298,979","122,335","551,638","1,115,042","77,805,000","27,748,000","660,395,000","398,352,000","1,164,300,000",29.3,33.6,14:00,23.4,6:40,0.0,10.9,0.0,2.9,20.9,15:50,W
13-07-18,"144,150","328,633","135,084","563,374","1,171,241","77,955,000","27,792,000","659,381,000","397,556,000","1,162,684,000",30.0,34.5,17:40,24.2,6:40,0.0,11.7,0.0,2.9,27.4,12:00,SSW
14-07-18,"144,000","338,541","153,730","545,821","1,182,092","78,105,000","27,705,000","658,199,000","396,760,000","1,160,769,000",30.3,35.1,15:10,25.9,6:30,0.0,11.9,0.0,6.3,33.8,15:50,NE
15-07-18,"140,880","305,784","129,563","537,926","1,114,153","78,255,000","27,836,000","657,187,000","396,163,000","1,159,441,000",30.0,34.3,14:40,25.3,6:10,0.0,11.7,0.0,4.8,30.6,15:20,NNE
16-07-18,"146,840","313,180","143,559","502,800","1,106,379","78,255,000","27,814,000","656,007,000","395,367,000","1,157,443,000",29.6,33.6,14:40,25.0,6:40,0.0,11.2,0.0,3.5,24.1,16:50,SSW
17-07-18,"145,860","337,194","142,721","637,620","1,263,395","78,255,000","27,726,000","654,996,000","394,571,000","1,155,548,000",30.0,34.3,13:10,25.4,6:50,0.0,11.7,0.0,3.7,29.0,15:10,SSW
18-07-18,"145,790","344,176","142,625","565,158","1,197,749","78,255,000","27,617,000","653,819,000","393,974,000","1,153,665,000",29.9,33.6,15:30,27.3,6:50,0.0,11.6,0.0,5.3,30.6,17:30,NNE
19-07-18,"146,680","334,080","144,718","566,390","1,191,868","78,255,000","27,508,000","652,642,000","393,178,000","1,151,583,000",29.6,34.1,15:00,25.9,6:30,0.0,11.2,0.0,4.3,29.0,18:10,SSW
20-07-18,"145,390","335,178","141,017","566,156","1,187,741","78,405,000","27,399,000","650,964,000","392,382,000","1,149,150,000",29.1,33.3,14:40,26.4,6:00,0.0,10.7,0.0,4.7,25.7,11:00,SSW
21-07-18,"146,710","315,213","155,793","550,916","1,168,632","78,405,000","27,355,000","650,293,000","391,586,000","1,147,639,000",29.8,35.7,15:30,24.8,5:50,0.0,11.5,0.0,2.9,22.5,12:10,SW
22-07-18,"146,800","335,059","150,274","542,912","1,175,045","78,405,000","27,312,000","649,121,000","390,591,000","1,145,429,000",30.5,34.8,14:50,25.8,6:50,0.0,12.2,0.0,3.5,25.7,16:10,SSW
23-07-18,"148,430","331,542","153,783","541,512","1,175,267","78,405,000","27,269,000","647,949,000","389,596,000","1,143,219,000",31.3,36.9,15:40,27.3,7:00,0.0,12.9,0.0,6.4,54.7,19:20,W
24-07-18,"148,460","323,131","157,529","545,406","1,174,526","78,555,000","27,255,000","646,946,000","388,800,000","1,141,556,000",28.3,30.9,15:50,26.3,0:00,0.0,9.9,0.0,3.4,24.1,17:30,NE
25-07-18,"147,080","333,279","142,343","535,858","1,158,560","78,555,000","27,182,000","645,610,000","388,024,000","1,139,371,000",28.1,32.0,13:30,24.1,6:20,0.0,9.7,0.0,4.0,33.8,15:20,SSW
26-07-18,"139,250","344,185","124,902","513,524","1,121,861","78,555,000","27,203,000","644,609,000","388,024,000","1,138,391,000",27.3,31.2,12:20,24.9,23:00,0.0,8.9,0.0,3.7,49.9,13:40,W
27-07-18,"141,920","317,734","122,626","526,160","1,108,440","78,555,000","27,269,000","643,608,000","387,054,000","1,136,486,000",27.0,31.1,14:50,23.4,5:40,0.0,8.7,0.0,3.5,22.5,17:10,SSW
28-07-18,"141,170","324,246","127,548","519,999","1,112,963","78,706,000","27,355,000","642,442,000","386,084,000","1,134,587,000",28.1,32.6,13:50,24.8,7:00,0.0,9.8,0.0,3.9,51.5,14:40,SSW
29-07-18,"137,820","340,534","109,597","479,379","1,067,330","78,706,000","27,442,000","641,278,000","385,308,000","1,132,734,000",26.8,32.3,11:40,20.8,14:40,0.0,8.5,25.4,2.7,38.6,14:00,NNE
30-07-18,"140,350","287,456","114,297","497,296","1,039,399","78,857,000","27,617,000","640,447,000","384,532,000","1,131,453,000",28.3,33.9,16:30,23.4,5:40,0.0,10.0,0.0,2.9,24.1,12:20,NNE
31-07-18,"138,080","327,972","107,943","515,745","1,089,740","79,008,000","27,705,000","639,283,000","383,756,000","1,129,752,000",28.4,33.8,14:40,25.6,5:00,0.0,10.1,7.4,2.6,27.4,16:40,NE
01-08-18,"141,870","312,014","113,512","516,299","1,083,695","79,159,000","27,836,000","638,288,000","383,174,000","1,128,457,000",29.0,33.5,14:00,23.8,5:50,0.0,10.7,0.0,2.4,19.3,17:00,NNE
02-08-18,"141,110","339,161","113,283","517,620","1,111,174","77,805,000","27,880,000","638,785,000","382,592,000","1,127,062,000",29.7,33.6,14:40,25.4,7:10,0.0,11.4,0.0,4.8,30.6,15:50,NE
03-08-18,"140,700","309,653","126,381","512,720","1,089,454","75,878,000","27,880,000","640,280,000","382,010,000","1,126,048,000",29.6,33.3,15:20,26.9,6:30,0.0,11.3,0.0,8.0,33.8,8:00,NE
04-08-18,"141,890","325,847","143,868","495,264","1,106,869","73,841,000","27,902,000","640,945,000","381,234,000","1,123,922,000",29.1,32.1,15:10,26.6,6:00,0.0,10.7,0.0,8.9,41.8,11:20,NNE
05-08-18,"139,460","304,698","144,733","491,685","1,080,576","71,984,000","27,880,000","641,610,000","380,458,000","1,121,932,000",29.3,32.3,15:10,26.3,6:40,0.0,11.0,0.0,8.4,38.6,12:20,NE
06-08-18,"144,100","318,632","134,462","502,474","1,099,668","70,020,000","27,902,000","642,276,000","379,682,000","1,119,880,000",29.6,33.3,16:30,25.2,5:00,0.0,11.3,0.0,7.2,38.6,14:40,NE
07-08-18,"144,860","304,594","145,307","494,078","1,088,839","68,093,000","27,924,000","642,942,000","379,294,000","1,118,253,000",29.3,33.7,16:10,23.6,7:10,0.0,11.0,0.0,6.3,35.4,11:40,NNE
08-08-18,"143,810","309,452","143,512","513,812","1,110,586","66,203,000","27,902,000","643,608,000","378,518,000","1,116,231,000",29.7,33.8,14:40,24.3,4:30,0.0,11.4,0.0,7.4,38.6,12:50,NE
09-08-18,"144,550","321,089","141,987","497,888","1,105,514","64,257,000","27,880,000","644,275,000","377,742,000","1,114,154,000",29.7,32.8,16:00,27.2,7:00,0.0,11.4,0.0,10.0,38.6,15:10,NNE
10-08-18,"142,120","304,986","140,662","501,988","1,089,756","62,087,000","27,836,000","644,943,000","377,160,000","1,112,026,000",28.7,31.7,14:10,25.7,6:50,0.0,10.3,0.0,12.4,45.1,11:10,NNE
11-08-18,"142,370","296,010","146,063","478,604","1,063,047","59,827,000","27,814,000","645,610,000","376,384,000","1,109,635,000",27.7,30.6,15:50,25.3,6:50,0.0,9.4,0.0,12.4,46.7,14:50,NE
12-08-18,"141,360","259,828","145,070","461,456","1,007,714","57,894,000","27,836,000","646,445,000","375,608,000","1,107,783,000",27.4,31.2,16:00,24.3,7:10,0.0,9.1,0.0,9.2,37.0,12:10,NE
13-08-18,"145,660","283,927",,627672,"429,587","56,137,000","27,858,000","647,113,000","374,832,000","1,105,940,000",27.7,33.0,16:30,23.2,4:20,0.0,9.3,0.0,6.0,37.0,10:20,NE
14-08-18,"145,460","284,113","147,105","473,158","1,049,836","54,284,000","27,858,000","647,782,000","374,056,000","1,103,980,000",28.3,33.9,14:50,22.1,5:40,0.0,9.9,0.0,2.9,29.0,14:50,NNE
15-08-18,"138,720","273,736","140,854","427,849","981,159","52,471,000","27,836,000","648,451,000","373,280,000","1,102,038,000",28.5,34.4,15:30,23.0,6:00,0.0,10.2,0.0,3.1,20.9,15:40,NE
16-08-18,"144,570","258,499","143,360","461,118","1,007,547","50,697,000","27,880,000","649,121,000","372,698,000","1,100,396,000",28.6,33.1,13:50,23.5,6:50,0.0,10.3,0.0,3.2,27.4,16:50,NNE
17-08-18,"146,510","289,204","143,123","467,576","1,046,413","48,716,000","27,858,000","649,456,000","371,922,000","1,097,952,000",28.5,32.7,13:10,24.1,7:10,0.0,10.2,0.0,2.7,19.3,14:00,SSW
18-08-18,"145,700","282,086","145,211","477,150","1,050,147","46,903,000","27,836,000","649,958,000","371,340,000","1,096,037,000",29.4,33.8,14:50,24.3,7:10,0.0,11.1,0.0,5.3,33.8,14:40,NNE
19-08-18,"143,190","264,113","143,583","497,614","1,048,500","45,132,000","27,814,000","650,293,000","370,758,000","1,093,997,000",30.2,33.1,15:30,26.2,5:10,0.0,11.9,0.0,9.3,46.7,17:30,NNE
20-08-18,"146,350","318,633","143,724","506,456","1,115,163","43,288,000","27,814,000","650,629,000","369,982,000","1,091,713,000",29.2,32.5,16:10,26.8,6:50,0.0,10.8,0.0,10.9,43.5,14:10,NE
21-08-18,"145,540","266,611","142,145","515,892","1,070,188","41,601,000","27,770,000","650,964,000","369,400,000","1,089,735,000",28.4,33.0,15:50,24.8,7:20,0.0,10.1,0.0,5.3,32.2,11:10,NE
22-08-18,"148,750","316,780","141,510","519,034","1,126,074","39,954,000","27,726,000","651,300,000","368,827,000","1,087,807,000",28.4,34.2,14:50,23.1,6:50,0.0,10.1,0.0,3.9,29.0,11:40,NE
23-08-18,"146,980","285,963","141,744","526,197","1,100,884","38,282,000","27,683,000","651,467,000","368,063,000","1,085,495,000",28.9,34.1,17:00,23.5,6:20,0.0,10.6,0.0,3.4,24.1,20:10,NE
24-08-18,"148,700","303,776","142,760","529,600","1,124,836","36,390,000","27,639,000","651,635,000","367,299,000","1,082,963,000",28.7,33.5,14:10,25.0,7:00,0.0,10.3,0.0,3.1,25.7,14:30,W
25-08-18,"148,450","309,328","147,815","532,080","1,137,673","34,666,000","27,661,000","651,803,000","366,726,000","1,080,856,000",27.4,30.5,14:10,24.2,7:00,0.0,9.1,0.0,3.7,24.1,17:10,SSW
26-08-18,"147,100","290,473","145,253","529,014","1,111,840","32,987,000","27,705,000","652,139,000","366,153,000","1,078,984,000",28.1,32.1,16:00,24.7,7:00,0.0,9.8,0.0,3.2,22.5,17:20,SSW
27-08-18,"147,210","334,257","128,983","536,580","1,147,030","31,460,000","27,705,000","652,642,000","365,580,000","1,077,387,000",28.2,32.1,16:10,25.6,7:20,0.0,9.8,0.0,4.7,33.8,18:00,NE
28-08-18,"134,860","325,525","114,204","498,510","1,073,099","29,972,000","27,705,000","653,146,000","365,198,000","1,076,021,000",24.5,29.2,12:20,21.4,3:40,0.0,6.2,6.4,3.7,22.5,10:10,NE
